Date,Symbol,Open,High,Low,Close,Volume,Value
2015-04-09,nepse,946.89,946.89,946.89,946.89,389059,
2015-04-12,nepse,952.03,952.03,952.03,952.03,430339,
2015-04-13,nepse,948.36,948.36,948.36,948.36,745011,
2015-04-15,nepse,944.13,944.13,944.13,944.13,285065,
2015-04-16,nepse,949.92,949.92,949.92,949.92,461710,
2015-04-19,nepse,945.7,945.7,945.7,945.7,432977,
2015-04-20,nepse,944.98,944.98,944.98,944.98,695269,
2015-04-21,nepse,945.12,945.12,945.12,945.12,419677,
2015-04-22,nepse,942.02,942.02,942.02,942.02,447799,
2015-04-23,nepse,938.19,938.19,938.19,938.19,629866,
2015-05-24,nepse,909.82,909.82,909.82,909.82,593078,
2015-05-25,nepse,880.53,880.53,880.53,880.53,181195,
2015-05-26,nepse,859.97,859.97,859.97,859.97,444909,
2015-05-27,nepse,837.83,837.83,837.83,837.83,277515,
2015-05-28,nepse,841.96,841.96,841.96,841.96,419834,
2015-05-31,nepse,871.94,871.94,871.94,871.94,449995,
2015-06-01,nepse,890.43,890.43,890.43,890.43,691694,
2015-06-02,nepse,901.98,901.98,901.98,901.98,549899,
2015-06-03,nepse,925.49,925.49,925.49,925.49,725070,
2015-06-04,nepse,926.84,926.84,926.84,926.84,785352,
2015-06-07,nepse,931.17,931.17,931.17,931.17,506328,
2015-06-08,nepse,945.49,945.49,945.49,945.49,1161399,
2015-06-09,nepse,966.65,966.65,966.65,966.65,1196151,
2015-06-10,nepse,955.66,955.66,955.66,955.66,604656,
2015-06-11,nepse,937.96,937.96,937.96,937.96,520268,
2015-06-14,nepse,928.35,928.35,928.35,928.35,645758,
2015-06-15,nepse,933.73,933.73,933.73,933.73,622149,
2015-06-16,nepse,930.7,930.7,930.7,930.7,725179,
2015-06-17,nepse,927.85,927.85,927.85,927.85,429892,
2015-06-18,nepse,924.6,924.6,924.6,924.6,474688,
2015-06-21,nepse,917.97,917.97,917.97,917.97,391552,
2015-06-22,nepse,922.47,922.47,922.47,922.47,518581,
2015-06-23,nepse,926.09,926.09,926.09,926.09,548311,
2015-06-24,nepse,928.13,928.13,928.13,928.13,811463,
2015-06-25,nepse,930.38,930.38,930.38,930.38,505063,
2015-06-28,nepse,938.0,938.0,938.0,938.0,1025301,
2015-06-29,nepse,946.33,946.33,946.33,946.33,608596,
2015-06-30,nepse,949.13,949.13,949.13,949.13,640694,
2015-07-01,nepse,945.78,945.78,945.78,945.78,427141,
2015-07-02,nepse,938.96,938.96,938.96,938.96,414240,
2015-07-05,nepse,938.02,938.02,938.02,938.02,441700,
2015-07-06,nepse,936.76,936.76,936.76,936.76,603817,
2015-07-07,nepse,941.36,941.36,941.36,941.36,765449,
2015-07-08,nepse,943.16,943.16,943.16,943.16,1049552,
2015-07-09,nepse,943.43,943.43,943.43,943.43,694692,
2015-07-12,nepse,944.96,944.96,944.96,944.96,394030,
2015-07-13,nepse,944.0,944.0,944.0,944.0,527380,
2015-07-14,nepse,946.46,946.46,946.46,946.46,981031,
